category,state,total_revenue,total_orders,total_items,avg_price,avg_freight,freight_pct,delivery_success_rate,late_delivery_rate,avg_delivery_days,positive_sentiment_pct,negative_sentiment_pct,neutral_sentiment_pct,total_reviews,returning_customer_pct
Unknown,AC,127.34,2,2,33.45,30.22,66.2,100.0,0.0,21.0,100.0,0.0,0.0,2,0.0
Unknown,AL,1399.8,6,6,119.16,29.94,36.6,66.7,16.7,30.0,66.7,33.3,0.0,6,16.7
Unknown,AM,1397.81,2,3,203.93,41.24,24.7,66.7,0.0,30.0,0.0,33.3,66.7,3,66.7
Unknown,BA,16766.98,69,98,100.54,34.22,40.4,74.5,6.1,17.8,53.2,36.2,10.6,94,6.1
Unknown,CE,10484.28,25,27,154.69,27.11,29.0,59.3,25.9,28.6,25.9,70.4,3.7,27,3.7
Unknown,DF,5362.16,47,49,77.99,16.9,28.8,65.3,0.0,12.7,66.0,34.0,0.0,47,6.1
Unknown,ES,3118.99,26,28,81.82,16.68,28.4,67.9,14.3,16.7,42.9,50.0,7.1,28,3.6
Unknown,GO,12798.75,65,70,143.12,19.0,23.7,78.6,11.4,19.6,64.3,34.3,1.4,70,8.6
Unknown,MA,3410.12,18,18,116.16,33.05,49.2,50.0,0.0,17.4,44.4,38.9,16.7,18,16.7
Unknown,MG,40588.0,266,289,92.94,17.68,27.6,64.4,2.4,11.0,55.1,38.2,6.7,285,9.0
Unknown,MS,2300.19,15,15,70.39,16.59,29.9,60.0,6.7,15.0,40.0,53.3,6.7,15,0.0
Unknown,MT,1894.08,16,16,82.65,18.6,30.0,75.0,12.5,21.1,73.3,20.0,6.7,15,12.5
Unknown,PA,12027.05,24,27,393.0,42.01,31.5,74.1,3.7,22.6,63.0,33.3,3.7,27,0.0
Unknown,PB,3879.07,13,14,219.38,35.56,41.8,64.3,0.0,14.9,71.4,21.4,7.1,14,7.1
Unknown,PE,8536.29,22,30,220.22,29.98,35.7,83.3,16.7,17.2,53.3,43.3,3.3,30,0.0
Unknown,PI,1136.9,9,9,79.35,37.05,54.6,77.8,11.1,21.4,77.8,22.2,0.0,9,11.1
Unknown,PR,20889.2,120,135,92.05,17.15,27.0,57.8,1.5,12.3,54.8,37.8,7.4,135,5.2
Unknown,RJ,47755.44,292,333,94.71,17.65,30.6,68.2,5.7,14.1,48.0,46.2,5.8,325,8.7
Unknown,RN,1571.77,9,9,87.61,31.47,41.8,66.7,0.0,12.8,62.5,25.0,12.5,8,0.0
Unknown,RO,4217.42,11,12,83.3,36.97,53.0,50.0,0.0,13.3,41.7,58.3,0.0,12,16.7
Unknown,RR,301.82,2,2,122.99,27.92,22.7,100.0,0.0,27.0,50.0,0.0,50.0,2,0.0
Unknown,RS,24790.69,120,138,87.66,20.66,32.6,71.0,5.8,15.1,56.3,39.3,4.4,135,6.5
Unknown,SC,21667.97,87,91,100.45,17.57,24.8,68.1,9.9,16.0,49.5,38.5,12.1,91,11.0
Unknown,SE,2436.97,7,8,74.21,28.58,40.6,25.0,0.0,14.5,37.5,62.5,0.0,8,12.5
Unknown,SP,173293.26,970,1132,91.44,13.15,22.9,61.5,3.4,8.2,52.1,40.4,7.5,1122,11.2
Unknown,TO,906.52,5,6,97.0,23.26,31.6,66.7,0.0,16.5,66.7,16.7,16.7,6,0.0
agro_industry_and_commerce,AL,1518.55,1,1,1476.3,42.25,2.9,100.0,100.0,44.0,0.0,100.0,0.0,1,0.0
agro_industry_and_commerce,AP,657.61,1,1,589.99,67.62,11.5,100.0,0.0,13.0,100.0,0.0,0.0,1,0.0
agro_industry_and_commerce,BA,4489.32,3,5,451.4,47.5,10.3,100.0,0.0,19.8,60.0,40.0,0.0,5,0.0
agro_industry_and_commerce,CE,2448.8,2,6,75.48,28.55,58.3,100.0,0.0,16.2,100.0,0.0,0.0,6,0.0
agro_industry_and_commerce,ES,487.17,2,2,221.15,22.44,23.3,100.0,50.0,20.5,50.0,50.0,0.0,2,0.0
agro_industry_and_commerce,GO,3420.4,6,7,328.34,27.77,27.4,71.4,0.0,17.4,42.9,42.9,14.3,7,0.0
agro_industry_and_commerce,MA,614.63,1,1,559.99,54.64,9.8,0.0,0.0,0.0,0.0,100.0,0.0,1,0.0
agro_industry_and_commerce,MG,44016.72,14,22,593.95,25.61,14.5,100.0,0.0,11.8,54.5,27.3,18.2,22,4.5
agro_industry_and_commerce,MS,594.17,3,3,175.63,22.43,34.3,100.0,0.0,18.0,66.7,0.0,33.3,3,0.0
agro_industry_and_commerce,MT,636.45,2,2,265.0,53.22,33.9,100.0,0.0,16.5,100.0,0.0,0.0,2,0.0
agro_industry_and_commerce,PA,1287.16,2,2,554.99,88.59,15.4,100.0,0.0,13.5,100.0,0.0,0.0,2,0.0
agro_industry_and_commerce,PB,596.29,2,2,264.5,33.65,22.6,50.0,0.0,16.0,50.0,50.0,0.0,2,0.0
agro_industry_and_commerce,PE,6088.7,5,5,1122.38,95.36,10.8,100.0,20.0,27.6,80.0,20.0,0.0,5,0.0
agro_industry_and_commerce,PI,429.02,3,3,106.33,36.68,56.3,100.0,0.0,9.3,66.7,0.0,33.3,3,0.0
agro_industry_and_commerce,PR,5285.16,12,12,408.63,31.8,20.8,100.0,8.3,11.5,75.0,16.7,8.3,12,8.3
agro_industry_and_commerce,RJ,9855.91,25,44,214.56,28.06,42.1,97.7,6.8,13.1,84.1,11.4,4.5,44,9.1
agro_industry_and_commerce,RO,898.4,1,4,22.0,34.15,77.9,100.0,0.0,18.0,100.0,0.0,0.0,4,100.0
agro_industry_and_commerce,RS,3355.1,9,9,350.66,22.13,16.0,100.0,0.0,7.4,100.0,0.0,0.0,9,0.0
agro_industry_and_commerce,SC,1151.71,3,3,356.66,27.24,7.8,100.0,0.0,10.3,100.0,0.0,0.0,3,0.0
agro_industry_and_commerce,SP,30899.34,85,118,300.11,21.63,17.8,99.2,0.0,8.7,87.3,9.3,3.4,118,0.8
air_conditioning,AL,643.89,1,1,540.0,103.89,19.2,100.0,0.0,20.0,100.0,0.0,0.0,1,0.0
air_conditioning,AM,114.11,1,1,89.0,25.11,28.2,100.0,0.0,28.0,100.0,0.0,0.0,1,0.0
air_conditioning,BA,979.95,6,6,138.81,24.51,27.4,100.0,0.0,18.5,66.7,33.3,0.0,6,0.0
air_conditioning,CE,537.25,2,2,223.08,45.54,20.2,100.0,0.0,28.0,50.0,50.0,0.0,2,0.0
air_conditioning,DF,534.61,3,3,156.0,22.2,15.3,100.0,0.0,12.7,100.0,0.0,0.0,3,0.0
air_conditioning,ES,1026.46,6,6,149.8,21.28,15.3,100.0,16.7,12.3,80.0,20.0,0.0,5,0.0
air_conditioning,GO,1374.38,6,7,134.41,31.34,28.7,100.0,0.0,11.9,71.4,14.3,14.3,7,0.0
air_conditioning,MA,222.71,1,1,199.0,23.71,11.9,100.0,0.0,20.0,100.0,0.0,0.0,1,0.0
air_conditioning,MG,6258.3,18,21,214.52,22.31,15.9,100.0,0.0,9.9,61.9,9.5,28.6,21,0.0
air_conditioning,MT,1124.7,3,5,117.16,17.11,24.0,100.0,0.0,16.6,60.0,40.0,0.0,5,40.0
air_conditioning,PB,86.75,1,1,35.9,50.85,77.9,100.0,0.0,15.0,100.0,0.0,0.0,1,0.0
air_conditioning,PE,350.15,2,2,138.45,36.62,29.7,50.0,0.0,18.0,0.0,100.0,0.0,2,0.0
air_conditioning,PI,620.99,3,3,156.3,50.7,36.4,100.0,0.0,16.3,66.7,0.0,33.3,3,0.0
air_conditioning,PR,4492.2,10,14,264.74,24.01,15.0,100.0,0.0,14.5,50.0,7.1,42.9,14,21.4
air_conditioning,RJ,24189.73,60,70,236.5,23.61,22.4,97.1,8.6,13.0,77.9,17.6,4.4,68,10.0
air_conditioning,RS,3176.36,12,15,113.48,29.48,34.0,86.7,6.7,11.8,80.0,20.0,0.0,15,20.0
air_conditioning,SC,2707.68,1,4,149.9,19.33,12.9,100.0,0.0,32.0,100.0,0.0,0.0,4,0.0
air_conditioning,SP,42730.44,117,140,165.08,19.33,17.5,97.9,2.1,9.6,75.4,18.1,6.5,138,5.7
art,AM,90.68,1,1,58.35,32.33,55.4,100.0,0.0,34.0,100.0,0.0,0.0,1,0.0
art,AP,227.84,2,2,72.94,40.98,55.4,100.0,0.0,23.5,100.0,0.0,0.0,1,0.0
art,BA,1111.25,10,10,89.9,21.23,26.4,100.0,0.0,16.0,70.0,20.0,10.0,10,0.0
art,DF,941.4,6,6,94.3,19.81,42.7,100.0,0.0,9.5,83.3,16.7,0.0,6,0.0
art,ES,76.79,1,1,49.9,26.89,53.9,100.0,0.0,5.0,100.0,0.0,0.0,1,100.0
art,GO,506.83,4,4,102.39,24.32,23.7,75.0,0.0,16.3,75.0,0.0,25.0,4,0.0
art,MG,1699.96,18,19,75.87,18.48,27.9,100.0,0.0,9.5,100.0,0.0,0.0,19,0.0
art,MS,151.39,1,1,129.99,21.4,16.5,100.0,0.0,23.0,0.0,0.0,100.0,1,0.0
art,MT,97.43,1,1,69.99,27.44,39.2,100.0,0.0,15.0,100.0,0.0,0.0,1,0.0
art,PA,250.32,2,2,84.94,40.22,48.3,100.0,0.0,20.5,50.0,0.0,50.0,2,0.0
art,PB,154.18,1,1,110.99,43.19,38.9,100.0,0.0,20.0,0.0,100.0,0.0,1,0.0
art,PE,144.22,1,1,110.99,33.23,29.9,100.0,0.0,19.0,100.0,0.0,0.0,1,0.0
art,PI,616.72,1,2,110.99,43.19,38.9,100.0,0.0,24.0,100.0,0.0,0.0,2,0.0
art,PR,966.4,9,9,78.98,19.68,27.9,88.9,0.0,10.2,88.9,11.1,0.0,9,11.1
art,RJ,3790.94,32,35,91.51,20.28,28.1,97.1,2.9,12.9,74.3,14.3,11.4,35,5.7
art,RN,137.1,1,1,79.99,57.11,71.4,100.0,0.0,15.0,0.0,0.0,100.0,1,0.0
art,RO,252.77,2,2,74.32,52.06,67.6,100.0,0.0,26.0,100.0,0.0,0.0,2,0.0
art,RS,809.87,9,9,67.94,17.86,29.3,88.9,0.0,13.9,55.6,33.3,11.1,9,0.0
art,SC,559.09,6,6,70.36,22.82,38.5,100.0,16.7,14.8,83.3,0.0,16.7,6,0.0
art,SP,18407.75,94,106,143.04,15.4,24.1,92.5,9.4,7.5,66.7,25.7,7.6,105,5.7
arts_and_craftmanship,DF,151.7,1,1,129.49,22.21,17.2,100.0,100.0,21.0,0.0,100.0,0.0,1,0.0
arts_and_craftmanship,MG,670.76,6,6,81.46,23.1,37.1,100.0,0.0,6.5,100.0,0.0,0.0,6,16.7
arts_and_craftmanship,SC,314.32,1,1,289.49,24.83,8.6,100.0,0.0,3.0,100.0,0.0,0.0,1,0.0
arts_and_craftmanship,SP,1189.39,15,16,56.64,11.53,33.7,100.0,0.0,4.0,68.8,12.5,18.8,16,25.0
audio,AL,675.28,5,5,110.02,25.04,32.5,100.0,80.0,34.6,50.0,25.0,25.0,4,0.0
audio,AM,114.53,1,1,89.9,24.63,27.4,100.0,0.0,28.0,100.0,0.0,0.0,1,0.0
audio,BA,1695.59,14,14,102.19,18.92,42.1,100.0,28.6,20.3,50.0,35.7,14.3,14,7.1
audio,CE,1080.71,5,6,160.32,35.86,44.8,100.0,0.0,15.7,100.0,0.0,0.0,6,0.0
audio,DF,2322.44,16,16,128.01,17.14,38.3,100.0,12.5,13.1,68.8,18.8,12.5,16,0.0
audio,ES,1531.46,13,14,85.56,16.18,41.2,100.0,21.4,16.1,57.1,28.6,14.3,14,0.0
audio,GO,2390.14,7,7,282.13,16.7,14.4,100.0,0.0,18.0,57.1,28.6,14.3,7,0.0
audio,MA,858.97,3,3,244.63,41.7,40.9,100.0,0.0,17.3,100.0,0.0,0.0,3,0.0
audio,MG,6866.66,33,37,153.43,17.53,33.5,97.3,5.4,12.8,73.0,21.6,5.4,37,2.7
audio,MS,206.99,1,1,190.9,16.09,8.4,100.0,0.0,20.0,100.0,0.0,0.0,1,0.0
audio,MT,758.57,4,4,167.95,21.69,42.8,100.0,25.0,20.5,50.0,50.0,0.0,4,0.0
audio,PA,608.67,1,1,568.0,40.67,7.2,100.0,100.0,48.0,0.0,100.0,0.0,1,0.0
audio,PB,103.55,1,1,79.0,24.55,31.1,100.0,100.0,42.0,0.0,100.0,0.0,1,0.0
audio,PE,542.44,4,4,110.45,25.16,29.8,100.0,0.0,18.8,100.0,0.0,0.0,4,0.0
audio,PI,347.14,4,5,51.92,28.32,65.3,100.0,0.0,13.0,60.0,0.0,40.0,5,0.0
audio,PR,3490.57,17,19,151.11,17.75,29.3,100.0,10.5,12.6,73.7,15.8,10.5,19,10.5
audio,RJ,11637.86,54,61,164.09,16.82,27.4,100.0,19.7,16.0,61.0,28.8,10.2,59,9.8
audio,RN,224.12,1,1,189.0,35.12,18.6,100.0,0.0,13.0,100.0,0.0,0.0,1,0.0
audio,RS,2512.81,16,17,143.3,16.69,33.0,100.0,0.0,15.1,58.8,23.5,17.6,17,0.0
audio,SC,1958.55,10,12,156.04,17.55,20.1,100.0,16.7,15.3,50.0,41.7,8.3,12,16.7
audio,SP,20248.65,139,151,119.68,10.81,24.7,99.3,5.3,7.9,75.3,16.0,8.7,150,4.6
audio,TO,212.92,1,1,175.0,37.92,21.7,100.0,100.0,33.0,0.0,100.0,0.0,1,0.0
auto,AC,661.91,4,5,121.39,29.28,36.5,100.0,0.0,13.2,80.0,20.0,0.0,5,0.0
auto,AL,5819.53,21,22,208.12,35.87,35.6,100.0,18.2,21.1,76.2,14.3,9.5,21,0.0
auto,AM,1853.25,4,6,120.65,25.5,31.4,100.0,0.0,24.5,83.3,16.7,0.0,6,0.0
auto,AP,1406.68,3,3,405.46,63.43,26.2,100.0,0.0,31.0,66.7,0.0,33.3,3,0.0
auto,BA,37702.62,148,163,189.5,28.09,32.8,98.2,16.0,20.3,66.0,22.2,11.7,162,3.7
auto,CE,19239.58,54,61,231.07,41.52,36.3,98.4,16.4,19.8,55.7,26.2,18.0,61,0.0
auto,DF,21849.38,104,113,154.76,23.98,30.9,95.6,3.5,11.5,79.6,14.2,6.2,113,6.2
auto,ES,16396.69,82,92,159.01,22.91,31.0,94.6,7.6,15.7,75.8,19.8,4.4,91,10.9
auto,GO,57801.73,75,100,114.31,22.23,31.0,99.0,0.0,11.9,76.2,11.2,12.5,80,4.0
auto,MA,7591.45,38,41,133.89,44.16,44.4,100.0,17.1,22.8,70.7,22.0,7.3,41,2.4
auto,MG,103174.71,471,539,140.1,22.03,30.1,97.4,5.6,11.5,78.6,14.2,7.3,537,5.8
auto,MS,8560.64,24,26,274.72,31.33,28.1,100.0,11.5,16.5,73.1,19.2,7.7,26,0.0
auto,MT,19014.11,51,61,200.96,32.79,31.2,96.7,4.9,17.3,88.5,6.6,4.9,61,4.9
auto,PA,12554.79,45,53,149.09,38.72,43.0,96.2,17.0,26.6,54.7,30.2,15.1,53,11.3
auto,PB,5463.19,22,25,174.45,56.66,42.8,100.0,12.0,21.0,84.0,8.0,8.0,25,4.0
auto,PE,16763.49,82,87,143.1,32.81,35.6,92.0,8.0,15.8,72.4,23.0,4.6,87,4.6
auto,PI,20192.38,28,35,291.7,52.19,28.5,97.1,17.1,19.4,68.6,31.4,0.0,35,0.0
auto,PR,47185.44,209,239,119.72,24.48,32.8,97.5,5.9,12.7,74.1,18.8,7.1,239,2.1
auto,RJ,84095.8,413,466,147.02,22.6,34.0,97.6,10.1,13.9,71.4,18.8,9.8,458,6.4
auto,RN,5191.7,17,20,215.83,40.55,42.4,100.0,15.0,18.5,75.0,20.0,5.0,20,0.0
auto,RO,1964.15,10,10,138.92,57.5,56.9,100.0,0.0,16.1,80.0,10.0,10.0,10,0.0
auto,RR,257.21,1,1,219.9,37.31,17.0,100.0,0.0,32.0,100.0,0.0,0.0,1,0.0
auto,RS,34838.01,176,195,141.06,23.99,31.1,97.9,5.1,14.1,81.5,12.3,6.2,195,5.1
auto,SC,43969.41,164,188,158.11,25.4,30.2,97.9,5.3,13.6,73.1,16.7,10.2,186,1.6
auto,SE,3416.98,20,21,113.04,39.99,44.9,95.2,19.0,28.4,71.4,14.3,14.3,21,0.0
auto,SP,275182.24,1615,1812,122.7,15.08,24.7,98.2,5.0,7.6,80.8,12.5,6.7,1803,5.7
auto,TO,2948.61,16,16,151.18,33.11,33.9,100.0,0.0,14.8,87.5,6.2,6.2,16,12.5
baby,AC,871.97,3,3,232.61,58.04,30.0,100.0,0.0,24.3,100.0,0.0,0.0,3,0.0
baby,AL,1071.93,7,7,104.11,49.02,47.1,100.0,0.0,21.0,85.7,0.0,14.3,7,0.0
baby,AM,796.97,5,5,131.54,27.86,46.1,100.0,0.0,22.6,80.0,0.0,20.0,5,0.0
baby,BA,19009.57,95,106,149.05,29.9,32.0,97.2,10.4,19.1,70.5,21.9,7.6,105,6.6
baby,CE,5869.98,30,32,143.7,36.16,39.6,100.0,18.8,23.8,56.2,21.9,21.9,32,6.2
baby,DF,11005.98,66,70,125.45,23.62,31.9,100.0,12.9,13.8,68.1,29.0,2.9,69,2.9
baby,ES,10304.92,62,62,135.01,24.75,31.6,98.4,9.7,16.0,74.2,17.7,8.1,62,6.5
baby,GO,11583.54,54,62,166.9,28.48,27.1,96.8,4.8,14.0,82.3,12.9,4.8,62,8.1
baby,MA,6378.48,27,27,195.38,40.86,34.6,96.3,14.8,20.3,77.8,22.2,0.0,27,3.7
baby,MG,64819.34,345,386,127.54,23.12,29.3,98.4,6.7,11.6,71.9,18.4,9.6,385,3.1
baby,MS,6613.02,28,31,148.72,22.4,24.3,100.0,3.2,14.3,77.4,12.9,9.7,31,6.5
baby,MT,8229.04,34,36,195.4,27.87,28.2,94.4,0.0,13.8,72.2,13.9,13.9,36,2.8
baby,PA,12311.26,42,45,222.28,37.62,29.8,100.0,11.1,22.8,62.2,24.4,13.3,45,0.0
baby,PB,2570.44,13,13,154.04,43.68,48.2,92.3,30.8,27.5,53.8,38.5,7.7,13,0.0
baby,PE,6370.89,41,43,116.96,34.21,35.1,100.0,16.3,19.0,78.6,11.9,9.5,42,2.3
baby,PI,5527.57,11,12,357.76,62.35,28.3,100.0,0.0,14.0,66.7,8.3,25.0,12,8.3
baby,PR,28526.28,152,170,132.47,22.15,28.5,98.2,2.9,11.0,80.2,15.0,4.8,167,5.3
baby,RJ,54940.02,345,380,116.55,24.66,30.7,96.8,15.5,16.3,67.4,24.3,8.3,374,5.3
baby,RN,3031.63,15,22,377.11,32.54,32.9,100.0,36.4,24.6,54.5,31.8,13.6,22,18.2
baby,RO,2810.54,11,11,201.31,41.83,42.8,90.9,0.0,15.2,63.6,36.4,0.0,11,9.1
baby,RR,1077.94,2,2,494.44,44.54,41.3,50.0,0.0,26.0,0.0,100.0,0.0,2,0.0
baby,RS,38571.06,201,219,142.7,24.92,28.1,98.2,5.5,13.2,80.8,12.8,6.4,219,11.0
baby,SC,35188.37,97,115,147.66,26.49,29.7,100.0,5.2,13.8,77.9,14.2,8.0,113,2.6
baby,SE,1880.43,8,8,180.94,54.12,34.5,100.0,25.0,22.5,87.5,12.5,0.0,8,0.0
baby,SP,198585.73,1184,1330,125.72,16.53,24.2,96.5,5.1,8.1,78.0,13.5,8.5,1319,5.5
baby,TO,2428.02,7,7,311.38,35.48,29.7,100.0,28.6,20.9,57.1,28.6,14.3,7,0.0
bed_bath_table,AC,1377.07,3,4,141.93,39.38,31.3,100.0,0.0,19.5,25.0,75.0,0.0,4,75.0
bed_bath_table,AL,3251.91,19,20,101.15,40.44,47.7,95.0,15.0,22.2,52.6,31.6,15.8,19,0.0
bed_bath_table,AM,1087.77,7,9,87.9,31.85,39.3,100.0,0.0,22.7,55.6,44.4,0.0,9,22.2
bed_bath_table,AP,1899.93,3,6,111.58,35.07,34.3,100.0,0.0,20.7,100.0,0.0,0.0,6,66.7
bed_bath_table,BA,49053.11,223,282,96.31,24.49,34.1,96.5,13.5,19.6,63.4,25.3,11.4,273,7.4
bed_bath_table,CE,14238.32,68,89,82.08,30.12,44.5,97.8,14.6,20.1,73.0,20.2,6.7,89,4.5
bed_bath_table,DF,28791.52,173,222,77.03,19.31,34.8,98.2,7.7,14.1,72.3,22.3,5.5,220,13.1
bed_bath_table,ES,34900.0,199,243,99.02,19.36,26.8,99.2,13.2,17.5,66.4,21.2,12.4,241,6.6
bed_bath_table,GO,43252.89,192,256,97.34,20.66,29.8,98.4,11.7,16.3,63.2,24.1,12.6,253,12.9
bed_bath_table,MA,6393.94,32,40,107.58,37.95,41.5,100.0,15.0,21.9,67.5,30.0,2.5,40,0.0
bed_bath_table,MG,220661.06,1129,1421,97.66,21.19,28.8,99.3,6.0,13.0,66.9,20.2,12.9,1406,11.0
bed_bath_table,MS,9302.72,57,74,86.9,19.58,31.8,100.0,9.5,15.7,79.7,12.2,8.1,74,20.3
bed_bath_table,MT,13785.13,56,71,100.61,23.63,31.3,100.0,1.4,16.6,80.0,11.4,8.6,70,14.1
bed_bath_table,PA,5309.29,34,42,88.37,28.5,41.9,100.0,7.1,24.9,64.3,23.8,11.9,42,9.5
bed_bath_table,PB,5826.84,29,33,108.62,38.53,43.7,100.0,3.0,18.5,68.8,21.9,9.4,32,9.1
bed_bath_table,PE,17849.44,82,96,100.93,35.25,41.2,96.9,7.3,19.5,71.7,22.8,5.4,92,9.4
bed_bath_table,PI,10397.57,24,35,116.19,40.45,42.2,100.0,22.9,22.4,54.5,30.3,15.2,33,25.7
bed_bath_table,PR,77743.09,402,487,98.42,20.44,28.5,99.0,3.1,12.0,71.5,20.2,8.3,484,8.4
bed_bath_table,RJ,248976.72,1393,1797,90.08,19.5,29.5,97.5,13.6,16.1,65.7,23.9,10.4,1761,10.5
bed_bath_table,RN,6348.14,24,34,104.68,36.93,49.0,100.0,2.9,23.0,79.4,17.6,2.9,34,5.9
bed_bath_table,RO,2916.18,15,15,115.48,42.15,39.6,100.0,0.0,19.2,60.0,20.0,20.0,15,13.3
bed_bath_table,RR,1532.36,2,3,203.23,71.65,43.2,100.0,33.3,44.3,66.7,33.3,0.0,3,0.0
bed_bath_table,RS,94751.3,540,675,94.32,20.04,28.9,99.6,8.1,16.3,68.7,20.9,10.4,671,13.0
bed_bath_table,SC,54545.76,272,352,95.02,19.98,28.0,98.9,10.2,15.3,69.0,22.7,8.3,348,10.5
bed_bath_table,SE,2875.38,14,15,120.81,39.84,39.1,100.0,13.3,20.3,73.3,26.7,0.0,15,0.0
bed_bath_table,SP,785272.86,4416,5657,90.03,14.92,23.9,98.6,3.5,8.7,74.6,16.2,9.2,5603,11.7
bed_bath_table,TO,1658.5,9,10,101.08,40.55,43.4,100.0,10.0,20.0,70.0,30.0,0.0,10,10.0
books_general_interest,AC,757.51,2,2,316.9,61.86,31.1,100.0,0.0,18.5,50.0,0.0,50.0,2,0.0
books_general_interest,AL,325.74,1,2,30.5,50.94,77.9,100.0,0.0,13.0,0.0,100.0,0.0,2,0.0
books_general_interest,AM,114.67,1,1,87.0,27.67,31.8,100.0,0.0,21.0,100.0,0.0,0.0,1,0.0
books_general_interest,BA,1334.66,15,15,67.85,20.48,42.4,93.3,20.0,19.7,85.7,14.3,0.0,14,0.0
books_general_interest,CE,1770.74,7,8,234.74,57.93,33.5,100.0,25.0,22.9,100.0,0.0,0.0,8,0.0
books_general_interest,DF,1663.53,17,19,72.02,19.07,51.4,89.5,0.0,9.8,89.5,5.3,5.3,19,5.3
books_general_interest,ES,3533.89,8,11,144.99,19.13,20.1,100.0,0.0,10.8,100.0,0.0,0.0,11,0.0
books_general_interest,GO,2771.84,13,15,137.51,23.49,29.5,93.3,0.0,12.4,73.3,26.7,0.0,15,0.0
books_general_interest,MA,395.63,3,3,99.67,32.21,39.9,100.0,33.3,24.3,100.0,0.0,0.0,3,0.0
books_general_interest,MG,6478.74,50,54,82.79,17.56,35.2,100.0,0.0,11.4,92.5,3.8,3.8,53,0.0
books_general_interest,MS,263.08,2,2,115.5,16.04,13.9,100.0,0.0,21.0,50.0,0.0,50.0,2,0.0
books_general_interest,MT,88.18,2,2,22.25,21.84,77.9,100.0,50.0,34.5,100.0,0.0,0.0,2,100.0
books_general_interest,PA,597.79,3,6,35.28,18.22,46.5,100.0,0.0,24.2,100.0,0.0,0.0,6,0.0
books_general_interest,PB,702.64,3,5,36.94,25.25,69.0,100.0,0.0,18.0,100.0,0.0,0.0,5,0.0
books_general_interest,PE,872.38,8,8,80.39,28.66,45.6,87.5,12.5,19.1,100.0,0.0,0.0,8,12.5
books_general_interest,PI,159.39,1,1,133.9,25.49,19.0,100.0,0.0,10.0,100.0,0.0,0.0,1,0.0
books_general_interest,PR,4155.21,34,38,82.42,16.95,35.9,97.4,5.3,10.8,94.7,2.6,2.6,38,0.0
books_general_interest,RJ,5306.38,55,58,73.78,15.89,38.2,87.9,12.1,13.5,84.2,15.8,0.0,57,3.4
books_general_interest,RN,2316.43,22,27,53.06,10.85,24.8,100.0,0.0,7.2,100.0,0.0,0.0,27,3.7
books_general_interest,RO,67.66,1,1,44.99,22.67,50.4,100.0,0.0,18.0,100.0,0.0,0.0,1,0.0
books_general_interest,RS,3109.92,28,30,89.58,18.1,29.7,100.0,10.0,15.2,83.3,13.3,3.3,30,3.3
books_general_interest,SC,2954.62,20,25,86.0,16.94,29.1,100.0,16.0,17.6,60.0,32.0,8.0,25,4.0
books_general_interest,SE,156.35,1,1,135.0,21.35,15.8,100.0,0.0,11.0,100.0,0.0,0.0,1,0.0
books_general_interest,SP,24749.78,214,230,84.27,12.98,30.3,98.3,5.2,8.0,87.8,7.0,5.2,229,6.5
books_general_interest,TO,48.0,1,1,32.9,15.1,45.9,100.0,0.0,10.0,100.0,0.0,0.0,1,0.0
books_imported,BA,93.98,1,1,77.0,16.98,22.1,100.0,0.0,26.0,0.0,0.0,100.0,1,0.0
books_imported,MA,804.96,1,1,749.0,55.96,7.5,100.0,0.0,15.0,100.0,0.0,0.0,1,0.0
books_imported,MG,634.14,6,7,52.12,15.48,38.8,85.7,14.3,12.7,71.4,28.6,0.0,7,0.0
books_imported,PA,337.44,1,2,64.99,19.37,29.8,100.0,0.0,7.0,100.0,0.0,0.0,2,0.0
books_imported,PR,155.7,2,2,61.0,16.86,30.4,100.0,0.0,8.5,50.0,50.0,0.0,2,0.0
books_imported,RJ,846.47,5,8,87.85,17.96,22.1,87.5,0.0,12.7,100.0,0.0,0.0,8,0.0
books_imported,RS,171.79,2,2,68.44,17.45,26.3,100.0,0.0,17.5,100.0,0.0,0.0,2,0.0
books_imported,SC,40.18,1,1,24.95,15.23,61.0,100.0,0.0,11.0,100.0,0.0,0.0,1,0.0
books_imported,SE,84.66,1,1,59.89,24.77,41.4,100.0,0.0,12.0,100.0,0.0,0.0,1,0.0
books_imported,SP,3532.57,33,37,67.15,9.11,19.8,97.3,2.7,4.7,86.5,10.8,2.7,37,8.1
books_technical,BA,909.55,10,11,75.95,19.71,36.2,100.0,0.0,14.3,90.9,9.1,0.0,11,0.0
books_technical,CE,349.01,4,4,67.74,19.52,37.4,75.0,0.0,10.0,100.0,0.0,0.0,3,0.0
books_technical,DF,1140.75,4,6,114.62,17.42,36.8,100.0,0.0,10.8,66.7,33.3,0.0,6,0.0
books_technical,ES,1381.46,14,14,81.33,17.35,35.1,100.0,50.0,19.7,78.6,14.3,7.1,14,0.0
books_technical,GO,430.43,2,3,65.55,16.06,27.4,100.0,0.0,16.7,100.0,0.0,0.0,3,0.0
books_technical,MA,238.08,3,3,35.26,44.1,77.9,100.0,0.0,15.7,66.7,33.3,0.0,3,0.0
books_technical,MG,2747.48,28,30,64.2,18.33,36.6,100.0,3.3,10.6,86.7,10.0,3.3,30,16.7
books_technical,MS,234.03,4,4,42.71,15.8,42.2,100.0,0.0,9.5,100.0,0.0,0.0,4,0.0
books_technical,MT,416.49,5,5,60.26,23.04,45.5,100.0,0.0,15.6,100.0,0.0,0.0,5,0.0
